transaction_id,sender_account_number,receiver_account_number,transaction_type,amount,currency,transaction_date,transaction_status,payment_mode,fee,description,geo_location_city,geo_location_region
TXN0000000863,ACC305265016360,ACC595768592611,Credit,8480.36,INR,2023-02-05 22:00:00,Success,NEFT,0.37,Online Shopping,Delhi,Chennai
TXN0000000864,ACC257196685647,ACC440722964849,Debit,2125.92,INR,2023-02-05 23:00:00,Success,IMPS,0.09,Online Shopping,Delhi,Delhi
TXN0000000865,ACC385730976125,ACC666585090711,Credit,7332.98,INR,2023-02-06 00:00:00,Success,RTGS,0.72,Dining,Kolkata,Kolkata
TXN0000000866,ACC850855186695,ACC571777422328,Credit,3802.67,INR,2023-02-06 01:00:00,Success,NEFT,0.48,Utility Bill Payment,Kolkata,Mumbai
TXN0000000867,ACC650442720538,ACC740572776854,Credit,3615.68,INR,2023-02-06 02:00:00,Failed,RTGS,0.08,Insurance Payment,Delhi,Bangalore
TXN0000000868,ACC792686955373,ACC582017175138,Debit,3865.44,INR,2023-02-06 03:00:00,Failed,NEFT,0.95,Insurance Payment,Chennai,Chennai
TXN0000000869,ACC532298365791,ACC512266642356,Credit,3053.24,INR,2023-02-06 04:00:00,Failed,Debit Card,0.2,Insurance Payment,Mumbai,Kolkata
TXN0000000870,ACC801629830427,ACC196022064796,Credit,120.21,INR,2023-02-06 05:00:00,Success,Credit Card,0.13,Dining,Delhi,Chennai
TXN0000000871,ACC275251070104,ACC345435626910,Debit,7108.96,INR,2023-02-06 06:00:00,Failed,Debit Card,0.73,Grocery Shopping,Bangalore,Delhi
TXN0000000872,ACC832560819518,ACC313705031263,Debit,9672.84,INR,2023-02-06 07:00:00,Success,UPI,0.08,Charity Donation,Bangalore,Chennai
TXN0000000873,ACC334951445912,ACC938645174614,Debit,6922.74,INR,2023-02-06 08:00:00,Failed,Credit Card,0.69,Online Shopping,Kolkata,Chennai
TXN0000000874,ACC211315232515,ACC902011348272,Credit,5320.68,INR,2023-02-06 09:00:00,Failed,Debit Card,0.68,Mobile Recharge,Mumbai,Mumbai
TXN0000000875,ACC169111862116,ACC967502669715,Credit,7560.28,INR,2023-02-06 10:00:00,Failed,NEFT,0.39,Grocery Shopping,Chennai,Mumbai
TXN0000000876,ACC736221167614,ACC492500847939,Debit,3167.38,INR,2023-02-06 11:00:00,Success,RTGS,0.71,Insurance Payment,Chennai,Delhi
TXN0000000877,ACC233445170828,ACC492709130664,Credit,8182.51,INR,2023-02-06 12:00:00,Failed,Credit Card,0.38,Charity Donation,Delhi,Delhi
TXN0000000878,ACC266198378586,ACC785153243431,Credit,9338.7,INR,2023-02-06 13:00:00,Failed,IMPS,0.5,Mobile Recharge,Mumbai,Bangalore
TXN0000000879,ACC759779047965,ACC853416862704,Credit,2893.01,INR,2023-02-06 14:00:00,Failed,Debit Card,0.44,Charity Donation,Bangalore,Delhi
TXN0000000880,ACC909974538788,ACC767100184492,Debit,8775.2,INR,2023-02-06 15:00:00,Failed,UPI,0.27,Utility Bill Payment,Kolkata,Kolkata
TXN0000000881,ACC253988980086,ACC955015182933,Credit,3863.62,INR,2023-02-06 16:00:00,Success,Credit Card,0.23,Insurance Payment,Chennai,Mumbai
TXN0000000882,ACC527615468095,ACC733977072378,Debit,2062.0,INR,2023-02-06 17:00:00,Success,NEFT,0.7,Online Shopping,Kolkata,Delhi
TXN0000000883,ACC194290374296,ACC675511768817,Credit,4050.04,INR,2023-02-06 18:00:00,Success,UPI,0.87,Insurance Payment,Delhi,Kolkata
TXN0000000884,ACC148049976183,ACC486220034369,Credit,4305.01,INR,2023-02-06 19:00:00,Success,RTGS,0.52,Utility Bill Payment,Mumbai,Bangalore
TXN0000000885,ACC338323049948,ACC471206933281,Debit,8406.82,INR,2023-02-06 20:00:00,Failed,NEFT,0.31,Utility Bill Payment,Chennai,Delhi
TXN0000000886,ACC532368690131,ACC299885071537,Debit,6528.31,INR,2023-02-06 21:00:00,Success,RTGS,0.39,Mobile Recharge,Mumbai,Chennai
TXN0000000887,ACC133491405726,ACC811146206987,Debit,5631.57,INR,2023-02-06 22:00:00,Failed,Credit Card,0.52,Utility Bill Payment,Chennai,Mumbai
TXN0000000888,ACC961999821341,ACC610629471988,Credit,4723.68,INR,2023-02-06 23:00:00,Failed,IMPS,0.36,Mobile Recharge,Delhi,Kolkata
TXN0000000889,ACC447531830137,ACC997843353336,Credit,114.75,INR,2023-02-07 00:00:00,Success,Credit Card,0.94,Insurance Payment,Mumbai,Mumbai
TXN0000000890,ACC111455006687,ACC155166231683,Debit,1449.48,INR,2023-02-07 01:00:00,Success,NEFT,0.11,Utility Bill Payment,Chennai,Mumbai
TXN0000000891,ACC918295935311,ACC591943397453,Debit,2313.98,INR,2023-02-07 02:00:00,Failed,Credit Card,0.72,Insurance Payment,Bangalore,Kolkata
TXN0000000892,ACC395301598274,ACC400407222723,Credit,4070.01,INR,2023-02-07 03:00:00,Success,Debit Card,0.25,Insurance Payment,Mumbai,Delhi
TXN0000000893,ACC839491157243,ACC888037247145,Credit,7648.38,INR,2023-02-07 04:00:00,Failed,Debit Card,0.76,Dining,Mumbai,Kolkata
TXN0000000894,ACC202387467923,ACC691052373378,Credit,2840.47,INR,2023-02-07 05:00:00,Success,UPI,0.66,Dining,Delhi,Mumbai
TXN0000000895,ACC479587132195,ACC348744092724,Debit,6842.88,INR,2023-02-07 06:00:00,Failed,NEFT,0.28,Utility Bill Payment,Delhi,Mumbai
TXN0000000896,ACC738495942418,ACC316140337022,Debit,9651.47,INR,2023-02-07 07:00:00,Success,Credit Card,0.05,Grocery Shopping,Delhi,Delhi
TXN0000000897,ACC324268356820,ACC101123224675,Credit,6337.52,INR,2023-02-07 08:00:00,Success,UPI,0.59,Grocery Shopping,Delhi,Mumbai
TXN0000000898,ACC932052988563,ACC878509381488,Debit,5005.27,INR,2023-02-07 09:00:00,Failed,RTGS,0.21,Insurance Payment,Chennai,Bangalore
TXN0000000899,ACC567653126417,ACC865599146076,Credit,3158.13,INR,2023-02-07 10:00:00,Failed,IMPS,0.7,Charity Donation,Kolkata,Bangalore
TXN0000000900,ACC511063731477,ACC152176243832,Credit,849.22,INR,2023-02-07 11:00:00,Failed,IMPS,0.3,Insurance Payment,Mumbai,Bangalore
TXN0000000901,ACC802806250435,ACC550583013160,Credit,4939.85,INR,2023-02-07 12:00:00,Success,UPI,0.96,Insurance Payment,Chennai,Mumbai
TXN0000000902,ACC127866807914,ACC542357764382,Debit,7521.98,INR,2023-02-07 13:00:00,Failed,NEFT,0.28,Dining,Chennai,Delhi
TXN0000000903,ACC313411945600,ACC520813958644,Credit,5342.67,INR,2023-02-07 14:00:00,Failed,RTGS,0.31,Utility Bill Payment,Delhi,Chennai
TXN0000000904,ACC307513100315,ACC884097391720,Credit,4439.17,INR,2023-02-07 15:00:00,Failed,Debit Card,0.35,Dining,Bangalore,Mumbai
TXN0000000905,ACC351554306992,ACC955252510051,Credit,8012.26,INR,2023-02-07 16:00:00,Success,Debit Card,0.96,Charity Donation,Kolkata,Chennai
TXN0000000906,ACC969522957478,ACC368850565068,Debit,1480.25,INR,2023-02-07 17:00:00,Failed,UPI,0.61,Dining,Mumbai,Mumbai
TXN0000000907,ACC862297006985,ACC780350466923,Credit,866.95,INR,2023-02-07 18:00:00,Success,UPI,0.46,Dining,Chennai,Delhi
TXN0000000908,ACC287525043152,ACC251580237349,Debit,2162.0,INR,2023-02-07 19:00:00,Failed,IMPS,0.3,Insurance Payment,Chennai,Mumbai
TXN0000000909,ACC101159832013,ACC606144144866,Debit,5356.56,INR,2023-02-07 20:00:00,Failed,IMPS,0.67,Online Shopping,Bangalore,Chennai
TXN0000000910,ACC430796196767,ACC838132794347,Debit,5365.46,INR,2023-02-07 21:00:00,Success,Credit Card,0.44,Grocery Shopping,Delhi,Kolkata
TXN0000000911,ACC518176936082,ACC196354614217,Credit,8942.1,INR,2023-02-07 22:00:00,Failed,Debit Card,0.52,Dining,Bangalore,Delhi
TXN0000000912,ACC966707858694,ACC784296938890,Credit,7381.27,INR,2023-02-07 23:00:00,Success,Debit Card,0.44,Insurance Payment,Chennai,Chennai
TXN0000000913,ACC627712796020,ACC275873016800,Debit,1127.93,INR,2023-02-08 00:00:00,Success,Credit Card,0.39,Online Shopping,Chennai,Mumbai
TXN0000000914,ACC980539925311,ACC387854873719,Credit,4088.08,INR,2023-02-08 01:00:00,Failed,Debit Card,0.03,Dining,Kolkata,Mumbai
TXN0000000915,ACC849466899970,ACC971507573332,Credit,6766.56,INR,2023-02-08 02:00:00,Success,NEFT,0.93,Utility Bill Payment,Delhi,Bangalore
TXN0000000916,ACC570297290115,ACC220998517409,Debit,3050.96,INR,2023-02-08 03:00:00,Failed,Debit Card,0.55,Charity Donation,Bangalore,Bangalore
TXN0000000917,ACC119810749473,ACC510615462328,Debit,4877.46,INR,2023-02-08 04:00:00,Success,UPI,0.43,Online Shopping,Kolkata,Kolkata
TXN0000000918,ACC444273736471,ACC897242984360,Credit,5874.28,INR,2023-02-08 05:00:00,Success,NEFT,0.38,Grocery Shopping,Delhi,Mumbai
TXN0000000919,ACC470637532926,ACC314312728546,Credit,5194.9,INR,2023-02-08 06:00:00,Success,IMPS,0.31,Insurance Payment,Mumbai,Chennai
TXN0000000920,ACC934245329519,ACC804238866186,Debit,8363.07,INR,2023-02-08 07:00:00,Success,IMPS,0.85,Online Shopping,Kolkata,Chennai
TXN0000000921,ACC560995860615,ACC378431780050,Credit,6947.07,INR,2023-02-08 08:00:00,Success,IMPS,0.35,Online Shopping,Mumbai,Delhi
TXN0000000922,ACC555577752235,ACC738330303995,Debit,4101.9,INR,2023-02-08 09:00:00,Failed,IMPS,0.1,Grocery Shopping,Delhi,Delhi
TXN0000000923,ACC408624483891,ACC588129368088,Credit,7887.15,INR,2023-02-08 10:00:00,Failed,NEFT,0.28,Online Shopping,Mumbai,Delhi
TXN0000000924,ACC398286095967,ACC429296336441,Debit,8395.02,INR,2023-02-08 11:00:00,Success,IMPS,0.22,Utility Bill Payment,Chennai,Chennai
TXN0000000925,ACC770162782846,ACC464876054413,Credit,7385.38,INR,2023-02-08 12:00:00,Failed,RTGS,0.36,Dining,Bangalore,Delhi
TXN0000000926,ACC189761921481,ACC158525369712,Debit,1778.58,INR,2023-02-08 13:00:00,Failed,Debit Card,0.39,Dining,Kolkata,Mumbai
TXN0000000927,ACC194229874192,ACC545174556364,Debit,5087.64,INR,2023-02-08 14:00:00,Failed,RTGS,0.61,Charity Donation,Delhi,Bangalore
TXN0000000928,ACC623886234615,ACC331314637729,Credit,1530.19,INR,2023-02-08 15:00:00,Success,IMPS,0.58,Charity Donation,Mumbai,Mumbai
TXN0000000929,ACC469589219186,ACC422042454751,Debit,5585.75,INR,2023-02-08 16:00:00,Failed,RTGS,0.72,Utility Bill Payment,Chennai,Mumbai
TXN0000000930,ACC952652538519,ACC468585372639,Debit,5679.0,INR,2023-02-08 17:00:00,Failed,Credit Card,0.97,Insurance Payment,Delhi,Chennai
TXN0000000931,ACC115458562590,ACC612619066045,Credit,833.84,INR,2023-02-08 18:00:00,Success,IMPS,0.33,Charity Donation,Chennai,Chennai
TXN0000000932,ACC445155932015,ACC423467198013,Credit,82.62,INR,2023-02-08 19:00:00,Success,Credit Card,0.78,Online Shopping,Mumbai,Mumbai
TXN0000000933,ACC597784973666,ACC261072953931,Debit,9863.28,INR,2023-02-08 20:00:00,Failed,RTGS,0.38,Charity Donation,Delhi,Delhi
TXN0000000934,ACC309556557501,ACC245637135345,Credit,2817.13,INR,2023-02-08 21:00:00,Failed,Credit Card,0.59,Dining,Chennai,Mumbai
TXN0000000935,ACC488564332657,ACC929757515687,Credit,5347.82,INR,2023-02-08 22:00:00,Failed,Credit Card,0.72,Insurance Payment,Delhi,Bangalore
TXN0000000936,ACC354992186113,ACC180283849300,Debit,8899.56,INR,2023-02-08 23:00:00,Success,IMPS,0.36,Insurance Payment,Mumbai,Delhi
TXN0000000937,ACC668768567639,ACC400127643527,Credit,130.49,INR,2023-02-09 00:00:00,Failed,NEFT,0.05,Utility Bill Payment,Mumbai,Delhi
TXN0000000938,ACC445214170810,ACC412899612542,Debit,3002.43,INR,2023-02-09 01:00:00,Success,RTGS,0.29,Charity Donation,Delhi,Bangalore
TXN0000000939,ACC371073572837,ACC822717771372,Credit,3513.34,INR,2023-02-09 02:00:00,Failed,Credit Card,0.44,Grocery Shopping,Chennai,Kolkata
TXN0000000940,ACC154541010583,ACC355956201391,Debit,5083.35,INR,2023-02-09 03:00:00,Success,NEFT,0.45,Mobile Recharge,Chennai,Delhi
TXN0000000941,ACC143384744964,ACC950106461286,Credit,207.21,INR,2023-02-09 04:00:00,Success,UPI,0.55,Online Shopping,Mumbai,Mumbai
TXN0000000942,ACC449218530032,ACC607392711280,Debit,7806.11,INR,2023-02-09 05:00:00,Failed,RTGS,0.49,Utility Bill Payment,Chennai,Delhi
TXN0000000943,ACC694204440934,ACC773101845070,Debit,4206.83,INR,2023-02-09 06:00:00,Success,Debit Card,0.68,Grocery Shopping,Bangalore,Bangalore
TXN0000000944,ACC165052677741,ACC927200953620,Debit,9659.17,INR,2023-02-09 07:00:00,Failed,NEFT,0.47,Online Shopping,Kolkata,Bangalore
TXN0000000945,ACC927402086542,ACC636190811790,Debit,7066.4,INR,2023-02-09 08:00:00,Failed,NEFT,0.63,Mobile Recharge,Bangalore,Kolkata
TXN0000000946,ACC420747603678,ACC206462085375,Credit,3177.46,INR,2023-02-09 09:00:00,Success,UPI,0.12,Online Shopping,Kolkata,Mumbai
TXN0000000947,ACC624070114069,ACC470259618786,Debit,9748.75,INR,2023-02-09 10:00:00,Failed,Debit Card,0.38,Charity Donation,Bangalore,Kolkata
TXN0000000948,ACC818071267517,ACC660522458182,Credit,5644.71,INR,2023-02-09 11:00:00,Success,RTGS,0.92,Insurance Payment,Kolkata,Chennai
TXN0000000949,ACC758846715911,ACC250844498837,Credit,4479.46,INR,2023-02-09 12:00:00,Success,NEFT,0.7,Mobile Recharge,Delhi,Kolkata
TXN0000000950,ACC325120971535,ACC726510770354,Debit,8459.41,INR,2023-02-09 13:00:00,Success,IMPS,0.07,Dining,Bangalore,Mumbai
TXN0000000951,ACC367912591688,ACC862100036640,Credit,3600.45,INR,2023-02-09 14:00:00,Failed,RTGS,0.14,Charity Donation,Kolkata,Chennai
TXN0000000952,ACC336797950309,ACC394528929996,Credit,2206.37,INR,2023-02-09 15:00:00,Failed,Debit Card,0.5,Utility Bill Payment,Mumbai,Mumbai
TXN0000000953,ACC563587877334,ACC545920044403,Credit,3951.6,INR,2023-02-09 16:00:00,Success,UPI,0.05,Online Shopping,Kolkata,Bangalore
TXN0000000954,ACC840294370900,ACC569149018260,Credit,9134.88,INR,2023-02-09 17:00:00,Failed,UPI,0.1,Online Shopping,Chennai,Mumbai
TXN0000000955,ACC363643468932,ACC680731435195,Debit,7276.08,INR,2023-02-09 18:00:00,Failed,Debit Card,0.26,Utility Bill Payment,Mumbai,Mumbai
TXN0000000956,ACC788491667083,ACC663457179067,Credit,9140.17,INR,2023-02-09 19:00:00,Success,RTGS,0.93,Charity Donation,Bangalore,Mumbai
TXN0000000957,ACC508882511885,ACC336542920112,Debit,9776.08,INR,2023-02-09 20:00:00,Success,RTGS,0.92,Charity Donation,Bangalore,Mumbai
TXN0000000958,ACC376423665592,ACC149796905147,Credit,5346.75,INR,2023-02-09 21:00:00,Success,NEFT,0.06,Utility Bill Payment,Bangalore,Kolkata
TXN0000000959,ACC717339068440,ACC530764008866,Debit,1481.59,INR,2023-02-09 22:00:00,Success,NEFT,0.51,Online Shopping,Chennai,Kolkata
TXN0000000960,ACC399078093802,ACC760609077139,Credit,9370.2,INR,2023-02-09 23:00:00,Failed,IMPS,0.27,Dining,Bangalore,Kolkata
TXN0000000961,ACC785205631549,ACC269200102824,Debit,7369.56,INR,2023-02-10 00:00:00,Success,NEFT,0.71,Charity Donation,Chennai,Delhi
TXN0000000962,ACC694370329532,ACC239914506477,Credit,6766.42,INR,2023-02-10 01:00:00,Failed,Debit Card,0.85,Dining,Kolkata,Mumbai
TXN0000000963,ACC844864256189,ACC211692797644,Debit,6980.63,INR,2023-02-10 02:00:00,Success,Debit Card,0.18,Dining,Delhi,Delhi
TXN0000000964,ACC589490440950,ACC703319780440,Debit,6667.82,INR,2023-02-10 03:00:00,Success,Debit Card,0.68,Online Shopping,Mumbai,Mumbai
TXN0000000965,ACC995484671112,ACC713164840919,Debit,358.76,INR,2023-02-10 04:00:00,Success,IMPS,0.78,Grocery Shopping,Kolkata,Mumbai
TXN0000000966,ACC293067906367,ACC852505500888,Credit,4625.84,INR,2023-02-10 05:00:00,Success,Debit Card,0.8,Charity Donation,Chennai,Mumbai
TXN0000000967,ACC579644732592,ACC825332026606,Debit,1049.58,INR,2023-02-10 06:00:00,Failed,Debit Card,0.28,Grocery Shopping,Chennai,Chennai
TXN0000000968,ACC650056110541,ACC349540086977,Debit,1427.59,INR,2023-02-10 07:00:00,Failed,Credit Card,0.48,Dining,Kolkata,Mumbai
TXN0000000969,ACC487004620951,ACC110062390029,Credit,7504.57,INR,2023-02-10 08:00:00,Success,UPI,0.75,Online Shopping,Kolkata,Kolkata
TXN0000000970,ACC364513066496,ACC110975158446,Credit,4846.6,INR,2023-02-10 09:00:00,Failed,IMPS,0.81,Grocery Shopping,Delhi,Chennai
TXN0000000971,ACC642282466007,ACC191031218573,Debit,6873.02,INR,2023-02-10 10:00:00,Failed,RTGS,0.73,Dining,Delhi,Bangalore
TXN0000000972,ACC897547780360,ACC437351929809,Credit,6072.01,INR,2023-02-10 11:00:00,Failed,UPI,0.15,Insurance Payment,Mumbai,Bangalore
TXN0000000973,ACC855408541106,ACC708966939035,Debit,8098.56,INR,2023-02-10 12:00:00,Failed,RTGS,0.48,Insurance Payment,Mumbai,Delhi
TXN0000000974,ACC193355032191,ACC484944544238,Debit,4512.17,INR,2023-02-10 13:00:00,Failed,Credit Card,0.37,Mobile Recharge,Kolkata,Delhi
TXN0000000975,ACC429095081839,ACC458777846324,Debit,3901.88,INR,2023-02-10 14:00:00,Failed,IMPS,0.75,Mobile Recharge,Mumbai,Bangalore
TXN0000000976,ACC650868763908,ACC185952514278,Credit,1484.85,INR,2023-02-10 15:00:00,Failed,NEFT,0.35,Mobile Recharge,Bangalore,Delhi
TXN0000000977,ACC744423591691,ACC976036176754,Credit,1143.3,INR,2023-02-10 16:00:00,Failed,NEFT,0.45,Charity Donation,Kolkata,Bangalore
TXN0000000978,ACC259469326547,ACC514643511907,Debit,6629.06,INR,2023-02-10 17:00:00,Failed,UPI,0.12,Charity Donation,Bangalore,Chennai
TXN0000000979,ACC583595036162,ACC545662777113,Debit,4569.52,INR,2023-02-10 18:00:00,Failed,IMPS,0.8,Dining,Kolkata,Delhi
TXN0000000980,ACC320007132634,ACC652702280249,Debit,2601.88,INR,2023-02-10 19:00:00,Success,Debit Card,0.57,Dining,Chennai,Chennai
TXN0000000981,ACC591691024481,ACC858741500448,Credit,4690.98,INR,2023-02-10 20:00:00,Failed,Debit Card,0.49,Charity Donation,Delhi,Bangalore
TXN0000000982,ACC711231757562,ACC452546086337,Debit,635.34,INR,2023-02-10 21:00:00,Failed,RTGS,0.77,Grocery Shopping,Delhi,Kolkata
TXN0000000983,ACC508601352573,ACC549803521148,Debit,9911.97,INR,2023-02-10 22:00:00,Failed,IMPS,0.73,Charity Donation,Bangalore,Bangalore
TXN0000000984,ACC488660433960,ACC290866167285,Credit,9879.76,INR,2023-02-10 23:00:00,Failed,UPI,0.48,Grocery Shopping,Delhi,Chennai
TXN0000000985,ACC687422989635,ACC740210819357,Debit,4440.7,INR,2023-02-11 00:00:00,Failed,Credit Card,0.55,Insurance Payment,Mumbai,Mumbai
TXN0000000986,ACC947028787025,ACC893855204399,Credit,9110.44,INR,2023-02-11 01:00:00,Success,IMPS,0.76,Charity Donation,Delhi,Chennai
TXN0000000987,ACC493986311319,ACC421566527923,Debit,3456.78,INR,2023-02-11 02:00:00,Success,RTGS,0.05,Utility Bill Payment,Bangalore,Chennai
TXN0000000988,ACC148275325177,ACC620675217639,Debit,9270.16,INR,2023-02-11 03:00:00,Success,RTGS,0.98,Online Shopping,Mumbai,Mumbai
TXN0000000989,ACC505187678902,ACC360266116487,Debit,9451.5,INR,2023-02-11 04:00:00,Success,UPI,0.67,Utility Bill Payment,Delhi,Chennai
TXN0000000990,ACC613225286719,ACC380710539448,Debit,1661.17,INR,2023-02-11 05:00:00,Failed,UPI,0.46,Insurance Payment,Mumbai,Bangalore
TXN0000000991,ACC577849907375,ACC407877696426,Debit,3857.93,INR,2023-02-11 06:00:00,Failed,NEFT,0.83,Dining,Mumbai,Bangalore
TXN0000000992,ACC204021065906,ACC158513722628,Debit,2799.28,INR,2023-02-11 07:00:00,Success,Credit Card,0.56,Mobile Recharge,Bangalore,Delhi
TXN0000000993,ACC981747113737,ACC986813261208,Debit,2496.11,INR,2023-02-11 08:00:00,Success,IMPS,0.64,Grocery Shopping,Mumbai,Bangalore
TXN0000000994,ACC147987325267,ACC695921558404,Debit,7812.57,INR,2023-02-11 09:00:00,Failed,NEFT,0.94,Mobile Recharge,Kolkata,Kolkata
TXN0000000995,ACC256819677576,ACC947635148124,Debit,6965.03,INR,2023-02-11 10:00:00,Failed,Debit Card,0.28,Grocery Shopping,Mumbai,Chennai
TXN0000000996,ACC498028594420,ACC545552931053,Credit,4625.66,INR,2023-02-11 11:00:00,Success,NEFT,0.43,Online Shopping,Mumbai,Mumbai
TXN0000000997,ACC618242283145,ACC576729469877,Credit,8005.84,INR,2023-02-11 12:00:00,Success,NEFT,0.42,Mobile Recharge,Bangalore,Bangalore
TXN0000000998,ACC761004614791,ACC971461279069,Credit,1204.14,INR,2023-02-11 13:00:00,Success,NEFT,0.91,Mobile Recharge,Chennai,Mumbai
TXN0000000999,ACC285910957095,ACC290117710556,Debit,2991.89,INR,2023-02-11 14:00:00,Success,Debit Card,0.42,Insurance Payment,Kolkata,Delhi
TXN0000001000,ACC956646443373,ACC588192635156,Credit,429.49,INR,2023-02-11 15:00:00,Success,IMPS,0.3,Grocery Shopping,Delhi,Bangalore
